,Attended_Event,Times_Contacted,Days_to_Respond,Lead_Acquired,Total_Campaign_Cost,Marketing_Campaign_AutumnAwareness,Marketing_Campaign_SpringGrowth,Marketing_Campaign_SummerSales,Marketing_Campaign_WinterBoost,Marketing_Campaign_YearEndPush,Lead_State_CA,Lead_State_FL,Lead_State_GA,Lead_State_IL,Lead_State_MI,Lead_State_NC,Lead_State_NY,Lead_State_OH,Lead_State_PA,Lead_State_TX,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,Engagement_Level_Very High,Campaign_Type_Hybrid,Campaign_Type_In-Person,Campaign_Type_Online,Lead_Type_Corporate,Lead_Type_Individual,Lead_Type_Non-Profit,bucket,predicted_number_of_lead,cost_to_acq,earned_profit,predicted_profit,predicted_acq_spent
8099,0,4,3,1,10608.25,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,4,741.0,10625.682143811375,14391.75,10651369.53143577,7873630.468564229
8100,1,2,2,0,5642.139999999999,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8101,1,3,6,0,2951.98,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8102,0,1,17,0,7881.73,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8103,0,3,5,1,12247.82,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,12752.18,30240604.38106722,21859395.61893278
8104,1,3,15,0,8840.51,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8105,1,4,5,1,7768.55,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,17231.45,30240604.38106722,21859395.61893278
8106,0,5,14,0,4942.96,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8107,0,1,0,1,5784.63,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,4,741.0,10625.682143811375,19215.37,10651369.53143577,7873630.468564229
8108,1,4,12,0,6649.07,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8109,0,0,14,0,3601.57,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8110,0,4,16,0,2383.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8111,0,4,5,1,13506.54,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,11493.46,31186352.00068979,24238647.99931021
8112,0,1,17,0,6729.49,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8113,0,1,7,1,15530.53,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,9469.47,31186352.00068979,24238647.99931021
8114,1,2,14,0,2495.88,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8115,1,3,1,1,19116.15,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,5883.8499999999985,18830356.3916071,13919643.608392902
8116,1,5,9,0,5684.23,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8117,1,1,7,1,8524.34,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,16475.66,31186352.00068979,24238647.99931021
8118,0,6,19,0,6157.71,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8119,0,5,4,1,11735.34,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,13264.66,18830356.3916071,13919643.608392902
8120,1,2,5,1,18462.71,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,6537.290000000001,11637301.561547128,8237698.4384528715
8121,1,2,16,0,5525.86,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8122,0,5,11,0,5091.18,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8123,1,4,5,0,5182.76,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8124,1,0,7,1,7207.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,17792.05,10651369.53143577,7873630.468564229
8125,0,3,2,1,11683.09,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,13316.91,11637301.561547128,8237698.4384528715
8126,0,3,3,1,15066.18,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,9933.82,31186352.00068979,24238647.99931021
8127,1,4,7,1,6758.14,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,18241.86,18830356.3916071,13919643.608392902
8128,1,2,0,1,9972.81,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,15027.19,31186352.00068979,24238647.99931021
8129,1,4,3,1,6558.469999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,0,1310.0,10625.682143811375,18441.53,18830356.3916071,13919643.608392902
8130,0,2,4,1,8938.619999999999,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,1,2217.0,10933.084347907177,16061.380000000001,31186352.00068979,24238647.99931021
8131,0,3,7,1,11890.84,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,4,741.0,10625.682143811375,13109.16,10651369.53143577,7873630.468564229
8132,1,2,7,0,4476.32,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8133,1,4,3,1,7983.96,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,1,2217.0,10933.084347907177,17016.04,31186352.00068979,24238647.99931021
8134,0,3,9,0,7051.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8135,1,3,8,0,6442.12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8136,1,4,13,0,8698.35,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8137,0,5,3,1,12960.07,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0,1310.0,10625.682143811375,12039.93,18830356.3916071,13919643.608392902
8138,0,1,0,1,6541.29,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,18458.71,30240604.38106722,21859395.61893278
8139,1,4,7,1,19299.72,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,4,741.0,10625.682143811375,5700.279999999999,10651369.53143577,7873630.468564229
8140,0,6,19,0,5056.74,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8141,0,0,4,1,16513.36,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,8486.64,30240604.38106722,21859395.61893278
8142,0,4,2,1,13025.44,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,11974.56,18830356.3916071,13919643.608392902
8143,0,4,0,1,14621.380000000001,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,10378.619999999999,30240604.38106722,21859395.61893278
8144,0,2,6,1,15992.16,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,4,741.0,10625.682143811375,9007.84,10651369.53143577,7873630.468564229
8145,0,2,4,1,7471.83,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,17528.17,10651369.53143577,7873630.468564229
8146,0,6,19,0,6964.09,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8147,1,2,5,0,4450.09,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8148,0,3,4,1,18307.02,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,2,795.0,10361.884828242606,6692.98,11637301.561547128,8237698.4384528715
8149,1,0,2,0,2334.96,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8150,1,2,3,1,4227.07,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,20772.93,18830356.3916071,13919643.608392902
8151,1,2,6,0,3421.67,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8152,1,1,1,1,13508.05,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,11491.95,31186352.00068979,24238647.99931021
8153,1,2,1,1,14195.77,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,1,2217.0,10933.084347907177,10804.23,31186352.00068979,24238647.99931021
8154,0,3,8,0,6680.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8155,0,3,12,0,5404.27,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8156,1,3,7,1,15869.68,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,3,2084.0,10489.153368009971,9130.32,30240604.38106722,21859395.61893278
8157,1,5,12,0,4938.42,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8158,1,2,11,0,4652.67,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8159,0,3,8,0,8548.52,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8160,0,0,17,0,6290.780000000001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8161,0,2,2,0,5479.3099999999995,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8162,0,2,2,0,6641.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8163,0,3,2,1,11514.99,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,13485.01,10651369.53143577,7873630.468564229
8164,0,3,3,1,8542.220000000001,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,16457.78,30240604.38106722,21859395.61893278
8165,0,1,13,0,2869.81,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8166,1,2,17,0,2547.33,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8167,0,2,1,1,19413.41,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,5586.59,31186352.00068979,24238647.99931021
8168,0,2,0,1,10724.3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,2084.0,10489.153368009971,14275.7,30240604.38106722,21859395.61893278
8169,1,5,6,0,5124.68,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8170,0,4,7,1,16761.47,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,8238.529999999999,30240604.38106722,21859395.61893278
8171,0,7,15,0,6963.65,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8172,0,3,19,0,7446.77,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8173,0,3,2,1,4192.93,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,20807.07,10651369.53143577,7873630.468564229
8174,1,5,3,1,7230.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,17769.4,11637301.561547128,8237698.4384528715
8175,0,2,10,0,4277.48,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8176,1,5,3,0,6765.84,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8177,0,0,5,1,5228.49,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,19771.510000000002,31186352.00068979,24238647.99931021
8178,1,5,13,0,3834.85,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8179,1,4,0,1,12104.21,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,12895.79,30240604.38106722,21859395.61893278
8180,0,4,1,1,15137.36,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,1310.0,10625.682143811375,9862.64,18830356.3916071,13919643.608392902
8181,1,1,1,1,6870.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,18129.4,30240604.38106722,21859395.61893278
8182,0,4,11,0,4990.42,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8183,1,0,1,1,6360.62,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,2,795.0,10361.884828242606,18639.38,11637301.561547128,8237698.4384528715
8184,1,1,3,0,7083.95,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8185,1,2,1,1,21155.4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,3844.5999999999985,30240604.38106722,21859395.61893278
8186,1,3,4,1,7037.49,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,17962.510000000002,31186352.00068979,24238647.99931021
8187,1,2,5,1,8352.810000000001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,2,795.0,10361.884828242606,16647.19,11637301.561547128,8237698.4384528715
8188,0,6,2,1,4826.05,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,20173.95,30240604.38106722,21859395.61893278
8189,1,2,16,0,5757.78,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8190,1,3,5,0,4238.389999999999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8191,0,2,5,0,6136.95,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8192,0,2,10,0,3866.53,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8193,1,3,14,0,4429.32,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8194,0,5,11,0,3888.33,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8195,1,4,15,0,5321.15,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8196,1,5,4,0,2155.12,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8197,1,6,2,1,9505.04,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,15494.96,30240604.38106722,21859395.61893278
8198,0,3,1,1,19068.05,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,5931.950000000001,30240604.38106722,21859395.61893278
8199,1,5,2,1,9977.029999999999,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,15022.970000000001,31186352.00068979,24238647.99931021
8200,1,2,5,1,16582.57,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,8417.43,30240604.38106722,21859395.61893278
8201,0,3,4,0,3628.66,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8202,1,1,0,1,18584.63,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,4,741.0,10625.682143811375,6415.369999999999,10651369.53143577,7873630.468564229
8203,1,6,17,0,5696.18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8204,1,2,0,1,11466.630000000001,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,13533.369999999999,31186352.00068979,24238647.99931021
8205,0,2,6,1,15454.57,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,9545.43,30240604.38106722,21859395.61893278
8206,1,2,10,0,5753.3099999999995,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8207,0,3,2,1,14859.96,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,10140.04,30240604.38106722,21859395.61893278
8208,0,5,1,1,15017.630000000001,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,9982.369999999999,31186352.00068979,24238647.99931021
8209,0,5,3,1,5338.54,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,19661.46,31186352.00068979,24238647.99931021
8210,1,2,5,1,17205.48,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,7794.52,18830356.3916071,13919643.608392902
8211,1,2,1,1,15426.380000000001,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,9573.619999999999,31186352.00068979,24238647.99931021
8212,1,5,15,0,3595.61,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8213,0,2,4,1,14484.77,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,10515.23,11637301.561547128,8237698.4384528715
8214,0,4,7,1,17275.739999999998,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,2,795.0,10361.884828242606,7724.260000000002,11637301.561547128,8237698.4384528715
8215,0,5,17,0,6734.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8216,1,2,3,1,6180.74,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,3,2084.0,10489.153368009971,18819.260000000002,30240604.38106722,21859395.61893278
8217,0,4,10,0,4639.63,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8218,1,1,5,1,10733.9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,14266.1,31186352.00068979,24238647.99931021
8219,0,3,6,0,5881.83,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8220,1,2,14,0,4516.71,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8221,1,4,4,1,10038.880000000001,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,14961.119999999999,31186352.00068979,24238647.99931021
8222,0,2,2,1,12850.46,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,12149.54,10651369.53143577,7873630.468564229
8223,0,4,16,0,4457.51,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8224,0,4,4,1,9774.42,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,15225.58,31186352.00068979,24238647.99931021
8225,1,3,2,1,18770.32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,4,741.0,10625.682143811375,6229.68,10651369.53143577,7873630.468564229
8226,1,4,4,1,17214.76,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,7785.240000000002,31186352.00068979,24238647.99931021
8227,1,2,3,1,5605.66,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,19394.34,30240604.38106722,21859395.61893278
8228,1,5,4,1,15078.33,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,9921.67,10651369.53143577,7873630.468564229
8229,1,5,5,0,5060.360000000001,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8230,0,1,1,1,9610.08,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,4,741.0,10625.682143811375,15389.92,10651369.53143577,7873630.468564229
8231,0,1,2,1,14985.66,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,10014.34,11637301.561547128,8237698.4384528715
